CloseDateTime,neg_macd_30m_12h,neg_macd_30m_60d,neg_macd_30m_7d,neg_macd_hist_12h_7d_30m,neg_macd_hist_30m_30d_90d,neg_macd_hist_30m_3d_7d,neg_vwap_deviation_15d,neg_vwap_deviation_1d,neg_vwap_deviation_30d,neg_vwap_deviation_7d
2025-05-01 10:45:00,-1.584418688977524,-0.7565747356095813,-0.8587887617484566,-1.5263261899816087,-1.6157129912803603,-0.6003470211049294,-1.3072516274522683,-1.525881316781813,-1.999807940099681,-0.5113658216131406
2025-05-01 10:50:00,-1.5278435662299483,-0.7528463568760261,-0.8472569505282859,-1.4668891158871569,-1.6096045489760977,-0.5800425111420976,-1.2427322791921969,-1.3117176457432518,-1.9553617789473803,-0.42527636978668665
2025-05-01 10:55:00,-1.5264365481565425,-0.7548231724222855,-0.8524153754953043,-1.464006075239567,-1.6123515445034515,-0.5871544871000596,-1.3149786378013781,-1.5417445463157986,-2.0057016142613473,-0.5223461934836929
2025-05-01 11:00:00,-1.5370902135944873,-0.7580751343198402,-0.8612951550658356,-1.4734679787676135,-1.6170767150631489,-0.6003425148326671,-1.312416366842954,-1.5311742005412878,-2.0040377079840916,-0.5189639233859795
2025-05-01 11:05:00,-1.555306990461331,-0.7621431553258645,-0.8725516818403467,-1.49066012285826,-1.6230672915569286,-0.617391337820337,-1.3108975242551173,-1.5192553365449226,-2.0034555958801614,-0.5175268432745104
2025-05-01 11:10:00,-1.5210822583690973,-0.760714279705221,-0.867731481441995,-1.4541478616035057,-1.6205262214642493,-0.6080551660474516,-1.289140243533255,-1.4477155790428118,-1.988660653810982,-0.4886109926689685
2025-05-01 11:15:00,-1.5126506838322296,-0.7619502192167303,-0.8707049754379084,-1.4440792126848323,-1.6221211504554478,-0.6115140629042795,-1.3077967955470928,-1.507848013087203,-2.001852010457721,-0.5137186798553427
2025-05-01 11:20:00,-1.4704891574608323,-0.7596286848877438,-0.8632764198373549,-1.399484227429404,-1.6181948692652974,-0.5979129203751613,-1.2831300450993544,-1.4272583343824308,-1.9850980841694323,-0.48112864605399563
2025-05-01 11:25:00,-1.398514825325042,-0.7541113476515636,-0.8465124747415192,-1.3244090075739272,-1.6093097719417195,-0.5690410072228594,-1.2399301089711476,-1.2867508680992248,-1.9556329828982346,-0.4240034057751321
2025-05-01 11:30:00,-1.2990425551596008,-0.7455863382866883,-0.8209735584292387,-1.2212626705860743,-1.595759059480385,-0.5258622507332996,-1.2356981426409097,-1.2731664568977634,-1.9530078200709906,-0.41890302416788117
